Jahr,Positionen,Kalender_Jahr,value
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> f)_Sonstiger vt. Aufwand f. ausgeb. Verb. geg. VN,2021,0.0
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> g)_real. Verlust MetallRente 54b son. vt. Ergeb.,2021,-2613.63
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> h)_Aufw. Verwaltung KA 54b son. vt. Ergebnis,2021,-33085.6
2022,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2021,-210343.56
2022,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2021,0.0
2022,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2021,-2723441.77
2022,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2021,-4.19095158576965e-09
2022,II Nichtversicherungstechnische Rechnung,2021,
2022,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2021,-928.46
2022,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2021,0.0
2022,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2021,-275629.77
2022,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2021,0.0
2022,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2021,-3000000.0
2022,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2021,0.0
2022,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2021,0.0
2022,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2021,0.0
2022,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2021,
2022,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2021,-3000000.0
2022,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2021,4.19095158576965e-09
2022,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss >> Funktionsbereichskosten,2021,
2022,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss >> Nettoverzinsung,2021,
2023,I Versicherungstechnische Rechnung,2021,
2023,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2021,32779176.97
2023,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2021,182653.71
2023,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2021,32961830.68
2023,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2021,0.0
2023,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2021,217552.51
2023,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2021,0.0
2023,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2021,0.0
2023,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Erträge aus anderen Kapitalanlagen,2021,25410641.58
2023,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Gewinne aus dem Abgang von Kapitalanlangen,2021,775400.0
2023,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> d)_Erträge aus Zuschreibungen,2021,9356.51
2023,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2021,26195398.09
2023,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2021,0.0
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2021,1736383.5
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2021,0.0
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2021,697.68
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2021,0.0
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2021,517.98
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2021,0.0
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> e)_Entnahme aus der Rückstellung für Beitragsrückerstattung,2021,0.0
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> f)_real. Gewinn MetallRente 54b son. vt. Ergeb.,2021,70741.72
2023,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> g)_Erträge Fonds MetallRente 54b,2021,108250.82
2023,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2021,180208.2
2023,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2021,0.0
2023,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2021,-20859293.92
2023,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2021,-401537.07
2023,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2021,-21260830.99
2023,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2021,-357880.64
2023,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2021,-21618711.63
2023,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2021,0.0
2023,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2021,-39124302.21
2023,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2021,-39124302.21
2023,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2021,0.0
2023,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2021,-54170.66
2023,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2021,0.0
2023,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2021,-390730.77
2023,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2021,-924922.46
2023,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2021,-1315653.23
2023,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2021,0.0
2023,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2021,-1428956.07
2023,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2021,-116760.99
2023,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2021,-20936.78
2023,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2021,-1566653.84
2023,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2021,0.0
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2021,-124979.62
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2021,
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> a)_Zinsen für gutgeschriebene Überschussnateile,2021,-6962.4
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> b)_Direktgutschrift Überschussanteile,2021,-101977.1
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2021,0.0
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_AfA immat. VG Versicherungsbestand manuell,2021,0.0
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> e)_Erniedrigung aktivierbarer Zillmerabzug,2021,-65704.83
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> f)_Sonstiger vt. Aufwand f. ausgeb. Verb. geg. VN,2021,0.0
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> g)_real. Verlust MetallRente 54b son. vt. Ergeb.,2021,-2613.63
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> h)_Aufw. Verwaltung KA 54b son. vt. Ergebnis,2021,-33085.6
2023,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2021,-210343.56
2023,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2021,0.0
2023,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2021,-2723441.77
2023,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2021,-4.19095158576965e-09
2023,II Nichtversicherungstechnische Rechnung,2021,
2023,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2021,-928.46
2023,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2021,0.0
2023,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2021,-275629.77
2023,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2021,0.0
2023,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2021,-3000000.0
2023,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2021,0.0
2023,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2021,0.0
2023,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2021,0.0
2023,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2021,
2023,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2021,-3000000.0
2023,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2021,4.19095158576965e-09
2023,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss >> Funktionsbereichskosten,2021,
2023,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss >> Nettoverzinsung,2021,
2015,I Versicherungstechnische Rechnung,2022,
2015,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2022,43160988.2721935
2015,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2022,139532.451158489
2015,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2022,43300520.723352
2015,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2022,172170.285265949
2015,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2022,0.0
2015,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus anderen Kapitalanlagen,2022,14300900.6869114
2015,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Gewinne aus dem Abgang von Kapitalanlange,2022,700000.0
2015,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Erträge aus Zuschreibungen,2022,0.0
2015,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2022,15000900.6869114
2015,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2022,1298073.31886906
2015,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2022,4100.0
2015,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2022,0.0
2015,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2022,1600.0
2015,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2022,0.0
2015,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2022,5700.0
2015,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2022,-21946515.2665891
2015,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2022,-248190.184620961
2015,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2022,-22194705.45121
2015,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2022,0.0
2015,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2022,-22194705.45121
2015,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2022,-40889859.313018
2015,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2022,-40889859.313018
2015,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2022,0.0
2015,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2022,-856972.194572672
2015,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2022,-888751.168683002
2015,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2022,-1745723.36325567
2015,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2022,-829466.875241056
2015,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2022,0.0
2015,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2022,0.0
2015,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2022,-829466.875241056
2015,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2022,0.0
2015,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> a)_Zinsen für gutgeschriebene Überschussnateile,2022,-12333.0122214524
2015,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> b)_Direktgutschrift Überschussanteile,2022,-505431.749735826
2015,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2022,0.0
2015,"I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_Verminderung aktivierter, gezillmerter Abschlusskosten",2022,-6579.42844678981
2015,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2022,-524344.190404068
2015,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2022,-6406734.1787304
2015,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2022,
2015,II Nichtversicherungstechnische Rechnung,2022,
2015,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2022,11517.05
2015,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2022,-253177.286882309
2015,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2022,-6648394.41561271
2015,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2022,0.0
2015,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2022,0.0
2015,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2022,-6648394.41561271
2015,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2022,0.0
2016,I Versicherungstechnische Rechnung,2022,
2016,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2022,40214424.2727515
2016,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2022,155058.284500972
2016,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2022,40369482.5572524
2016,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2022,19477.2695462604
2016,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2022,180000.0
2016,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus anderen Kapitalanlagen,2022,9999183.60950417
2016,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Gewinne aus dem Abgang von Kapitalanlangen,2022,0.0
2016,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Erträge aus Zuschreibungen,2022,0.0
2016,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2022,10179183.6095042
2016,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2022,759506.307561719
2016,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2022,17100.0
2016,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2022,0.0
2016,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2022,1600.0
2016,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2022,0.0
2016,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> e)_Entnahme aus der Rückstellung für Beitragsrückerstattung,2022,
2016,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2022,18700.0
2016,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2022,-24408705.5932623
2016,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2022,-354189.212385252
2016,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2022,-24762894.8056475
2016,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2022,0.0
2016,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2022,-24762894.8056475
2016,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2022,-34054099.7034361
2016,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2022,-34054099.7034361
2016,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2022,0.0
2016,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2022,-669213.855187765
2016,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2022,-953878.764937283
2016,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2022,-1623092.62012505
2016,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2022,-1073152.47458936
2016,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2022,-3280245.32803669
2016,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2022,0.0
2016,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2022,-4353397.80262605
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2022,0.0
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> a)_Zinsen für gutgeschriebene Überschussnateile,2022,-12783.4751239664
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> b)_Direktgutschrift Überschussanteile,2022,0.0
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2022,0.0
2016,"I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_Verminderung aktivierter, gezillmerter Abschlusskosten",2022,-6740.81604236729
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> e)_Sonstiger Aufwand für Verb. Geg. VN,2022,
2016,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2022,-19524.2911663336
2016,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2022,-13466659.4791365
2016,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2022,
2016,II Nichtversicherungstechnische Rechnung,2022,
2016,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2022,22620.86
2016,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2022,-258510.412900339
2016,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2022,-13702549.0320368
2016,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2022,0.0
2016,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2022,0.0
2016,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2022,-13702549.0320368
2016,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2022,0.0
2017,I Versicherungstechnische Rechnung,2022,
2017,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2022,0.0
2017,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2022,0.0
2017,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2022,0.0
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2022,0.0
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2022,0.0
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Erträge aus anderen Kapitalanlagen,2022,13653825.1509715
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Gewinne aus dem Abgang von Kapitalanlangen,2022,0.0
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> d)_Erträge aus Zuschreibungen,2022,0.0
2017,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2022,13653825.1509715
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2022,0.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2022,0.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2022,0.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2022,0.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2022,0.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> e)_Entnahme aus der Rückstellung für Beitragsrückerstattung,2022,
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2022,0.0
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2022,0.0
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2022,-521372.148564208
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2022,-521372.148564208
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2022,0.0
2017,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2022,-521372.148564208
2017,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2022,0.0
2017,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2022,0.0
2017,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2022,-7923777.32962358
2017,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2022,-711504.291267575
2017,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2022,-579953.982633788
2017,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2022,-1291458.27390136
2017,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2022,-1375541.78075854
2017,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2022,-1008079.37136181
2017,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2022,0.0
2017,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2022,-2383621.15212035
