"Jahr";"A";"B";"C";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2014 HJ IST";"2014 Q1 IST";"2014 Q3 IST";"2015 HJ IST";"2015 Q1 IST";"2015 Q3 IST";"2016 HJ IST";"2016 Q1 IST";"2016 Q3 IST";"2017 HJ IST";"2017 Q1 IST";"2017 Q2 IST";"2017 Q3 IST";"2018 HJ IST";"2018 Q1 IST";"2018 Q2 IST";"2018 Q3 IST";"2019 HJ IST";"2019 Q1 IST";"2019 Q2 IST";"2019 Q3 IST";"2020 HJ IST";"2020 Q1 IST";"2020 Q2 IST";"2020 Q3 IST";"2021 HJ IST";"2021 Q1 IST";"2021 Q2 IST";"2021 Q3 IST";"2022 HJ IST";"2022 Q1 IST";"2022 Q2 IST";"2022 Q3 IST";"2023 Q1 IST";"2023 Q2 IST";"2023 Q3 IST"
2020;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";"c)_Gewinne aus dem Abgang von Kapitalanlangen";106851,63;713580;127000;1323,24;292836,66;2423000;1457096,96;5029023,34;1413345,43;1953105,93;91544,41;361497,62;7942531,88;6200000;7550000;8e+06;10400000;11150000;13100000;14300000;16447917,7424775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;158097,62;0;;158097,62;;321601,78;321601,78;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";"d)_Erträge aus Zuschreibungen";162;67078,5;26460;0;892828,3;0;295985,66;0;0;86187,68;6039,12;281062,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;115648;113684,42;;80100,46;;265392,48;296003,89;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen";;8022945,96;10795733,58;11979590,03;13621238,31;18353384,19;19198691,86;25447504,26;24988265,86;25851089,61;21938148,37;23663734,2;24578040,96;28638340,9299952;28948263,1435712;29723349,2748608;29722070,4587228;30319143,0427426;29198387,625956;29120582,4793081;28739630,0650437;29234553,1243949;11519884,8513177;11425812,8163616;11346840,708029;11255521,8833804;11160739,4832144;11061050,7304106;10954599,2491588;10843729,0008196;10737908,1595879;10631209,0565459;10522717,1807952;10412373,5359863;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;17520443,58;14342515,22;;19875555,08;;14181146,37;16537264,69;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";;39645,98;738500,58;694499,44;44582,85;694859,91;441135,3;948157,01;335907,96;865701,38;740818,12;2656,42;1646780,3;106450,394406518;436849,020984871;312662,29883618;190150,951522464;202464,834495482;186908,348963309;197141,655535255;207238,925368002;217190,803356736;226985,78300675;236616,907518525;246077,146425968;255355,314807411;264438,803256973;273307,249701735;281946,894315551;290342,073342461;298471,122578741;306311,313861194;313837,464068481;321022,717337404;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;1122248,09;1092320,55;;1343849,59;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"a)_Sonstige technische Erträge: Übrige";21355,93;1080,08;0;0;0;0,05;4081,4;17070,37;39146,96;23684,68;21821,83;21730,79;21800;21800;21800;21800;21800;21800;21800;21800;21800;21800;21800;21800;21800;21800;21800;21800;21800;21800;21800;21800;21800;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;5022,25;4631,12;;5377,61;;1594,96;12164,43;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"b)_Auflösung Ansammlungsguth. zur Leistungserhöhung";;;;;;0;413826,12;22888,74;13325,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"c)_Nebenleistungen der VN für Zahlungsverzug";2170,75;2226,51;1224,57;1500,89;1898,59;1461,47;1504,58;1535,57;1680,59;1539,11;1042,67;519,88;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;516,51;516,51;;516,51;;-15,87;-15,87;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"d)_Erhöhung aktivierbarer Zillmerabzug";113281,77;47883,63;169942,49;8810,04;0;735,22;0;2551,06;5848,22;0;5106,76;4583,09;0;6535,05823421946;3387,27010145707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;2158,25;1170,51;;2892,04;;6667,04;3459,39;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"e)_Entnahme aus der Rückstellung für Beitragsrückerstattung";;;;;;;;;0;5e+06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"f)_real. Gewinn MetallRente 54b son. vt. Ergeb.";;;;;;;;0;0;15243,02;1952,06;49475,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5871,85;0;;17176,6;;0;944,05;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"g)_Erträge Fonds MetallRente 54b";;;;;;;;0;0;0;99811,68;190333,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25326,45;0;;25326,45;;0;32670,37;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"5_Sonstige versicherungstechnische Erträge für eigene Rechnung";;136808,45;51190,22;171167,06;10310,93;1898,59;2196,74;419412,1;44045,74;60001,34;5040466,81;129735;266642,78;22400;28935,0582342195;25787,2701014571;22400;22400;22400;22400;22400;22400;22400;22400;22400;22400;22400;22400;22400;22400;22400;22400;22400;22400;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;38895,31;6318,14;;51289,21;;8246,13;49222,37;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"5_Sonstige versicherungstechnische Erträge für eigene Rechnung";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"5_Sonstige versicherungstechnische Erträge für eigene Rechnung";"Zahlungen für Versicherungsfälle";-3208540,39;-3353104,79;-4123082,21;-4396009,43;-5875953,87;-7202452,89;-8134587,51;-10185849,23;-11758953,25;-14039577,48;-15418106,34;-16736438,74;-19458374,9945062;-22649818,3505749;-25002384,5932756;-29151745,2269107;-30587371,3642313;-31440794,5224232;-34405936,9161534;-36905056,7268448;-42324250,4250355;-44428565,3719547;-43473783,0050245;-48735454,1798465;-45914571,5612205;-47460345,2108089;-45470595,2891742;-46971167,8124375;-44996737,9690218;-44156885,5211872;-43702627,5253576;-43328419,1430243;-43326403,7106861;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-7889430,77;-4996024,93;;-10827657,37;;-5350308,6;-9094492,59;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"5_Sonstige versicherungstechnische Erträge für eigene Rechnung";"Regulierungsaufwendungen";-59841,21;-60053,21;-74456,98;-79262,48;-413044,43;-431406,9;-416017,82;-390782,39;-389601,84;-373729,73;-449506,52;-407681,87;-349453,565;-323371,565;-323371,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-323381,565;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;;;;;;;;;;;;;;;;;;-168844;-79558,45;;-248914,73;;-13672,39;-96625,86;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"5_Sonstige versicherungstechnische Erträge für eigene Rechnung";"a)_Zahlungen für Versicherungsfälle";-3268381,6;-3413158;-4197539,19;-4475271,91;-6288998,3;-7633859,79;-8550605,33;-10576631,62;-12148555,09;-14413307,21;-15867612,86;-17144120,61;-19807828,5595062;-22973189,9155749;-25325756,1582756;-29475126,7919107;-30910752,9292313;-31764176,0874232;-34729318,4811534;-37228438,2918448;-42647631,9900355;-44751946,9369547;-43797164,5700245;-49058835,7448465;-46237953,1262205;-47783726,7758089;-45793976,8541742;-47294549,3774375;-45320119,5340218;-44480267,0861872;-44026009,0903576;-43651800,7080242;-43649785,275686;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;;;;;;;;;;;;;;;;;;-8058274,77;-5075583,38;;-11076572,1;;-5363980,99;-9191118,45;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"5_Sonstige versicherungstechnische Erträge für eigene Rechnung";"b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle";-105533,87;124120,98;-128414,17;-380189,6;-267292,55;109167,28;158698,85;160537,11;-135809,79;-263499,36;-40133,79;-297517,51;165345,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;126327,62;135274,62;;135447,31;;145346,5;187337,06;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen";;-3373915,47;-3289037,02;-4325953,36;-4855461,51;-6556290,85;-7524692,51;-8391906,48;-10416094,51;-12284364,88;-14676806,57;-15907746,65;-17441638,12;-19642483,2795062;-22973189,9155749;-25325756,1582756;-29475126,7919107;-30910752,9292313;-31764176,0874232;-34729318,4811534;-37228438,2918448;-42647631,9900355;-44751946,9369547;-43797164,5700245;-49058835,7448465;-46237953,1262205;-47783726,7758089;-45793976,8541742;-47294549,3774375;-45320119,5340218;-44480267,0861872;-44026009,0903576;-43651800,7080242;-43649785,275686;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;-354189,212385252;;;;;;;;;;;;;;;;;;-7931947,15;-4940308,76;;-10941124,79;;-5218634,49;-9003781,39;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen";"a)_Bilanz-Deckungsrückstellung";-40614417,24;-43575755,79;-45377324,12;-44842538,81;-47926076,49;-46943283,09;-52816399,75;-48410761,67;-51049797,63;-49271112,44;-42920679,28;-42948810,34;-38312935,2770745;-37260520,9878749;-34882937,4538632;-29641004,7269607;-27658252,6846153;-24614123,5402342;-20406741,5584566;-16325882,1248462;-8829761,07034617;-5148681,23308592;-3842843,78891;3901704,82941446;2820511,17717054;6677367,68194494;6925064,09016868;13173471,2810801;12653579,2213801;13406147,2817764;14362653,22579;15320654,6608349;16555568,2437042;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-19882270,65;-9286344,27;;-30691341,59;;-6190361,73;-17002357,15;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"7_Veränderung der übrigen versicherungstechn. Nettorückstellungen";;-40614417,24;-43575755,79;-45377324,12;-44842538,81;-47926076,49;-46943283,09;-52816399,75;-48410761,67;-51049797,63;-49271112,44;-42920679,28;-42948810,34;-38312935,2770745;-37260520,9878749;-34882937,4538632;-29641004,7269607;-27658252,6846153;-24614123,5402342;-20406741,5584566;-16325882,1248462;-8829761,07034617;-5148681,23308592;-3842843,78891;3901704,82941446;2820511,17717054;6677367,68194494;6925064,09016868;13173471,2810801;12653579,2213801;13406147,2817764;14362653,22579;15320654,6608349;16555568,2437042;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-19882270,65;-9286344,27;;-30691341,59;;-6190361,73;-17002357,15;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"7_Veränderung der übrigen versicherungstechn. Nettorückstellungen";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"8_Aufwendungen für RfB";;-2576976,76;-3922152,37;-3627119,62;-4387446,35;-2469056,23;-7085762,73;-4046280,55;-5944440,46;-692909,37;-610480,11;-11575,21;-71930,74;-192260,995364785;-209174,849952034;-173195,686569535;-136485,953863905;-133267,3071648;-109486,353423672;-155178,216014875;-145495,871288383;-155293,362997179;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;-6184154,02;-8774090,6;;-2478636,24;;-7199160,71;-3645313,8;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"8_Aufwendungen für RfB";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"8_Aufwendungen für RfB";"a)_Abschlussaufwendungen";-1917525,73;-1412163;-1706258,88;-1640427,9;-1848287,1;-1473907,46;-1023520,34;-1117693,3;-773336,31;-686521,99;-706552,44;-598308,84;-419606,295;-387946,295;-365386,295;-355245,215;-351692,76285;-348175,8352215;-344694,076869285;-341247,136100592;-337834,664739586;-334456,31809219;-331111,754911268;-327800,637362156;-324522,630988534;-321277,404678649;-318064,630631862;-314883,984325544;-311735,144482288;-308617,793037465;-305531,615107091;-302476,29895602;-299451,53596646;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;;;;;;;;;;;;;;;;;;-272197,98;-133006,27;;-393817,65;;-107763,85;-165147,36;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"8_Aufwendungen für RfB";"b)_Verwaltungsaufwendungen";-879313,51;-904339,39;-847142,07;-1055864,74;-829073,44;-827637,65;-840472,93;-802516,58;-907610,67;-914646,98;-1035683,76;-884369,74;-812568,175;-903402,1733;-903402,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-953878,764937283;-953878,764937283;-953878,764937283;-953878,764937283;-953878,764937283;-953878,764937283;-953878,764937283;;;;;;;;;;;;;;;;;;-424055,03;-252340,93;;-619301,26;;-139753,6;-337014,1;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"9_Aufwendungen für den Versicherungsbetrieb";;-2796839,24;-2316502,39;-2553400,95;-2696292,64;-2677360,54;-2301545,11;-1863993,27;-1920209,88;-1680946,98;-1601168,97;-1742236,2;-1482678,58;-1232174,47;-1291348,4683;-1268788,504266;-1258829,424266;-1255276,972116;-1251760,0444875;-1248278,28613528;-1244831,34536659;-1241418,87400559;-1238040,52735819;-1234695,96417727;-1231384,84662816;-1228106,84025453;-1224861,61394465;-1221648,83989786;-1218468,19359154;-1215319,35374829;-1212202,00230347;-1209115,82437309;-1206060,50822202;-1203035,74523246;-1623092,62012505;-1623092,62012505;-1623092,62012505;-1623092,62012505;-1623092,62012505;-1623092,62012505;-1623092,62012505;;;;;;;;;;;;;;;;;;-696253,01;-385347,2;;-1013118,91;;-247517,45;-502161,46;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"9_Aufwendungen für den Versicherungsbetrieb";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"9_Aufwendungen für den Versicherungsbetrieb";"a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen";-353234,16;-377408,12;-356364,58;-392032,59;-713746,84;-730815,95;-802070,64;-949980,26;-994565,05;-1167702,66;-1139466,16;-1344640,89;-1298008,4946;-1308316,4954;-1326174,535216;-1326304,535216;-1336739,08294679;-1343695,57270309;-1345049,8291894;-1341853,63371399;-1349179,9372446;-1313888,00026737;-1295436,50335338;-1267778,61244228;-1242240,39226963;-1212943,94885097;-1184814,50191665;-1151745,29944155;-1121186,46605754;-1090687,04004971;-1059839,58765763;-1028536,92015493;-996302,967635145;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;;;;;;;;;;;-668640,21;-319994,26;;-1019344,15;;-351439,91;-667781,05;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"9_Aufwendungen für den Versicherungsbetrieb";"b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates)";-637877,48;-1280450,94;0;-383051,11;-2651968,25;-726138,57;-2586825;-519244,49;-519404,05;-114610,81;-33652,63;-63416,11;-2126240,3772229;0;0;0;0;0;0;0;-1307692,30769231;-1307692,30769231;-1307692,30769231;-1307692,30769231;-1307692,30769231;-1307692,30769231;-1307692,30769231;-1307692,30769231;-1307692,30769231;-1307692,30769231;-1307692,30769231;-1307692,30769231;-1307692,30769231;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-42078,48;-2244;;-42078,48;;0;-22880,96;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"9_Aufwendungen für den Versicherungsbetrieb";"c)_Verluste aus dem Abgang von Kapitalanlagen";-12700;-5250;0;-615,78;0;0;0;0;-189632,74;0;0;-7959,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-5146,8;0;;-5146,8;;-1106519,37;-1106519,37;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"10_Aufwendungen für Kapitalanlagen";;-1003811,64;-1663109,06;-356364,58;-775699,48;-3365715,09;-1456954,52;-3388895,64;-1469224,75;-1703601,84;-1282313,47;-1173118,79;-1416016,71;-3424248,8718229;-1308316,4954;-1326174,535216;-1326304,535216;-1336739,08294679;-1343695,57270309;-1345049,8291894;-1341853,63371399;-2656872,24493691;-2621580,30795967;-2603128,81104569;-2575470,92013459;-2549932,69996194;-2520636,25654328;-2492506,80960895;-2459437,60713386;-2428878,77374985;-2398379,34774202;-2367531,89534994;-2336229,22784723;-2303995,27532745;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;;;;;;;;;;;-715865,49;-322238,26;;-1066569,43;;-1457959,28;-1797181,38;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"10_Aufwendungen für Kapitalanlagen";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";;-1173085,37;0;0;-317552,03;-2563,57;-1277;-1535,09;-3057,53;-1701,08;-1893,02;-888046,59;-8398,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;;772,13;;-1780051,62;-1197617,08;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"a)_Zinsen für gutgeschriebene Überschussnateile";0;0;0;0;0;-6707,34;-8246,1;-8010,64;-7736,82;-7702,06;-5901,34;-6973,74;-9778,03987686215;-9683,11666728867;-9630,03428092344;-9624,40494196996;-9666,54731081065;-9750,356468032;-9865,90896790821;-10002,8903538967;-10157,296175701;-10323,2990610605;-10497,7350755838;-10683,7477509811;-10885,0509854818;-11101,4719938622;-11334,5400389597;-11577,4594980321;-11848,4732257372;-12135,3875926234;-12431,7084503484;-12728,8683623832;-13014,8153087056;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-3503,84;-1769,29;;-5238,07;;-1785,15;-3536,34;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"b)_Direktgutschrift Überschussanteile";0;-8780,03;-85062,32;-125625,55;-218028,37;-512779,36;-370480,44;20396,08;-8813,72;-35699,77;-43278,7;-88586,53;-76904,6500839035;-104433,832608544;-142618,68705697;-226686,904852489;-289317,863744589;-315403,125639495;-339241,728611681;-375892,345292129;-371488,33217461;-145248,358734973;-139640,982507729;-173937,384726752;-173350,484900293;-190376,153989257;-197451,480064739;-217353,957090385;-210937,259443031;-216838,376731546;-221031,015858316;-226397,546214807;-239544,512966622;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-37743,48;-26016,48;;-51138,9;;-42369,27;-69698,83;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"c)_AfA immat. VG Versicherungsbestand";-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-1974446,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"d)_AfA immat. VG Versicherungsbestand manuell";;;;;;;;;-1974446,24;1974446,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"e)_Erniedrigung aktivierbarer Zillmerabzug";0;-1483,79;-1384,74;-23489,88;-4829,98;-93324,93;-121960,63;-72980,02;-97472,67;-42115,74;-29225,14;-41903,71;-391,332728632468;0;0;-1241,91543868896;-3990,8700129542;-3467,70239236575;-2924,16176219412;-2730,09251428603;-2591,19769890826;-2459,37390735279;-2334,2166125912;-2215,33609026429;-2102,60262540819;-1995,44280435051;-1893,88337924917;-1797,30584650453;-1705,76518390592;-1618,83634120543;-1536,22358322639;-1457,90314390062;-1383,5448679367;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-12444,93;-3552,91;;-16371,34;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"f)_Sonstiger vt. Aufwand f. ausgeb. Verb. geg. VN";;;;;;;;;-236,69;0;-1740;-4678,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4678,4;-4678,4;;-4678,4;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"g)_real. Verlust MetallRente 54b son. vt. Ergeb.";;;;;;;;;;-628,35;-7017,73;-980,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-339,02;0;;-352,6;;0;-8994,29;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"h)_Aufw. Verwaltung KA 54b son. vt. Ergebnis";;;;;;;;;;-30347,96;-38743,58;-35518,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung";;-658148,73;-668412,55;-744595,79;-807264,16;-881007,08;-1270960,36;-1158835,9;-718743,31;-2746854,87;-116493,88;-125906,49;-178641,31;-87074,0226893982;-114116,949275833;-152248,721337893;-237553,225233148;-302975,281068354;-328621,184499892;-352031,799341783;-388625,328160312;-384236,82604922;-158031,031703386;-152472,934195904;-186836,468567997;-186338,138511183;-203473,068787469;-210679,903482947;-230728,722434921;-224491,497852674;-230592,600665375;-234998,947891891;-240584,317721091;-253942,873143265;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-58709,67;-36017,08;;-77779,31;;-44154,42;-82229,46;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"13_Versicherungstechn. Ergebnis für eigene Rechnung";;-610393,549999994;300619,610000002;623231,880000004;494856,580000003;1088105,28000001;783296,879999991;1415383,55999998;1296513,77999999;-514070,950000018;1260638,37;490547,139999995;132936,109999991;313121,438000001;313067,437999997;312360,438000006;310283,438000011;310283,438000004;310283,438;310283,438000003;310283,437999994;310283,438000005;-16754799,7095875;-15985391,197939;-14907012,6041126;-14451809,6279086;-13402226,5441818;-12242080,5751865;-8562131,7753822;-8018766,5593244;-7234404,46803553;-6578157,20695446;-5938014,82884688;-5374878,88980419;;;;;;;;;;;;;;;;;;;;;;;;;161303,010000005;100239,310000001;;228395,520000003;;94975,8399999985;-443946,109999996;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"13_Versicherungstechn. Ergebnis für eigene Rechnung";"";1434,00000000559;1861,79000000219;2831,36000000406;4408,02000000334;4576,94000001135;-9,42964106798172e-09;-1,58324837684631e-08;-1,09430402517319e-08;;4,88944351673126e-09;4,54019755125046e-09;8,96397978067398e-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,54250301420689e-09;4,07453626394272e-09;;;;;;;;;;;;
