"Jahr";"KennZahlen_1";"KennZahlen_2";"KennZahlen_3";"KennZahlen_4";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2014 HJ IST";"2014 Q1 IST";"2014 Q3 IST";"2015 HJ IST";"2015 PLAN 2015-17";"2015 Q1 IST";"2015 Q3 IST";"2016 HJ IST";"2016 PLAN 2016-18";"2016 Q1 IST";"2016 Q3 IST";"2017 HJ IST";"2017 Q1 IST";"2017 Q2 IST";"2017 Q3 IST";"2018 HJ IST";"2018 Q1 IST";"2018 Q2 IST";"2018 Q3 IST";"2019 HJ IST";"2019 Q1 IST";"2019 Q2 IST";"2019 Q3 IST";"2020 HJ IST";"2020 Q1 IST";"2020 Q2 IST";"2020 Q3 IST";"2021 HJ IST";"2021 Q1 IST";"2021 Q2 IST";"2021 Q3 IST";"2022 HJ IST";"2022 Q1 IST";"2022 Q2 IST";"2022 Q3 IST";"2023 Q1 IST";"2023 Q2 IST";"2023 Q3 IST"
2019;"Überschussentstehung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Risikoergebnis";;;;-23076,9188548582;94668,015;-300019,760000001;-274578,926115304;-2505566,682;661965,978410503;231048,659331709;2944306,15724068;-282277,582190637;-1152803,1565001;-407797,844599915;1275379,47352111;554602,722007759;652315,004269601;719701,967831748;735987,664815146;996431,364297473;1464409,75400735;1489953,06085472;1595310,56189994;1756643,03482827;1794718,33757053;1781560,01303835;1886898,17404575;1865895,24430977;1910889,68740968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Kapitalanlageergebnis";;;;1731385,86;2628389,86;3899018,53;3865105,39;4627107,72;6231943,63;4701404,27516306;3598992,68992532;1803127,7405055;-3131812,46349999;76977,5545999174;-2102289,88217657;-1177307,67951725;-1295782,47613778;-1438129,07621465;-1026501,23640683;-1230231,39684942;-2021517,66873174;-19545618,8431696;-23663932,5920021;-23023333,6933175;-21977867,9750747;-21789452,5701426;-20593345,3674861;-19280669,0457191;-18924416,9846764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Kapitalanlageergebnis";"Abschlusskostenergebnis";;;-51043,6599999999;303728,87;169954,85;62747,26;-91029,27;185323,76;525411,455505222;253405,152833982;131020,480778768;219829,77154699;64003,4816762521;193599,387780627;219183,548780633;230331,637899823;235274,142324447;223578,514647538;210177,538139299;196727,052463306;181691,954782251;164254,269884596;144932,894894813;123785,045108701;101510,823899944;80509,3986992348;59508,2866754872;40248,8866175338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Kapitalanlageergebnis";"Verwaltungskostenergebnis";;;966305,71;989002,42;1093667,5;947687,03;948264,56;1023797,97;1001748,05;842227,22;750126,06;687235,79;-447949,96;969013,20786779;983485,547826848;960114,023645076;925530,448025304;886568,648499389;843047,505092951;801959,082398177;754623,097770224;705389,957819558;652339,266578722;595826,692397723;541402,868933236;489349,694964478;438501,839710404;394258,538490638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Kostenergebnis";;;;915262,05;1292731,29;1263622,35;1010434,29;857235,29;1209121,73;1527159,50550522;1095632,37283398;1258806,09;1181943,37;799094,41;1162612,59564842;1202669,09660748;1190445,6615449;1160804,59034975;1110147,16314693;1053225,04323225;998686,134861483;936315,052552476;869644,227704154;797272,161473535;719611,737506424;642913,692833179;569859,093663713;498010,126385891;434507,425108172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Sonstiges Ergebnis";;;;-745160,235933023;-503599,96;-777324,68;-537096,4;-1379778,48;-449984,09;-1562851,45;-1295902,07;-3017933,16150541;4263852,13;-213420,21;-236088,834825792;-236964,834825792;-237849,597226264;-239636,813896776;-239636,813896776;-239636,813896776;-239636,813896776;-239636,813896776;-239636,813896776;-239636,813896776;-239636,813896776;-239636,813896776;-239636,813896776;-239636,813896776;-239636,813896776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Unterschied Tarif / Normbeitrag";;;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Rohüberschuss nach Steuern";;;;;;;5127479,92;3051661,54000001;8588542,08999998;4896760,98999998;6554044,37999998;-238276,910000014;1161179,88;254853,909999997;99613,3521671512;342999,304272204;309128,592450453;202740,668070055;579996,77765844;579788,196783512;201941,406240291;-17358987,5436592;-21438614,6162948;-20709055,3109124;-19703174,7138945;-19604615,6781678;-18376224,9136734;-17156400,4889201;-16818656,6860553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4037134,21;1712921,33;;3601440,15000001;;8812607,08;6246897,50000001;2567275,14000002;;;;;;;;;;;;;;;
2019;"Überschussverwendung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Jahresüberschuss";;;;-698565,999999994;451861,790000002;502831,360000004;614408,020000004;364576,940000011;989999,999999991;479999,999999984;629999,999999989;-940000,000000018;514999,999999995;199999,999999995;49999,9999999895;50000,0000000058;49999,9999999945;49999,9999999967;50000,0000000093;50000,0000000055;20000,0000000037;-17367396,0747706;-21447918,5464255;-20719297,0764372;-19714574,3684188;-19617765,3188686;-18389626,1114779;-17170148,0438664;-16832639,8670342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1e+05;1e+05;;100000,000000002;;12500,0000000014;25000,0000000054;37500,000000003;;;;;;;;;;;;;;;
2019;"Direktgutschrift";;;;0;8780,03;85062,32;125625,55;218028,37;512779,36;370480,44;-20396,08;8813,72;35699,77;43278,7;30044,1448341776;6953,98620821687;6132,75182892742;6981,35986274641;7043,06200227656;7215,93816973075;7877,09101190127;8408,53111144735;9303,93013068267;10241,7655247506;11399,6545243273;13149,6407007873;13401,1978045774;13747,5549462674;13983,1809788428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17028,14;8561,22;;24047,76;;26016,48;37743,48;51138,9;;;;;;;;;;;;;;;
2019;"Entwicklung der RfB";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"RfB am Anfang des GJ";;;;;;;7724662,31;9621202,67;9754968,17;13407751,93;15145620,34;18809306,23;18467907,64;13909634,12;13108242,59;12946737,9026901;12680959,7703193;12482876,9627402;12239314,1320594;12408267,5585297;12582884,8794379;12448321,9351181;12202836,4799001;11950252,3363812;11661016,5127965;11387554,4519942;11131357,4206254;10850541,7654456;10604771,3226457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13909634,12;13909634,12;;13909634,12;;13108242,59;13108242,59;13108242,59;;;;;;;;;;;;;;;
2019;"Zuführung zur RfB";;;;2576976,76;3922152,37;3627119,62;4387446,35;2469056,23;7085762,73;4046280,55;5944440,46;692909,37;610480,11;11575,21;19569,2073329735;286045,318063987;252995,840621525;145759,308207309;522953,715656163;522572,258613782;174064,31522839;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3957530,29;1242440,89;;3492626,43;;8774090,6;6184154,02;2478636,24;;;;;;;;;;;;;;;
2019;"Entnahme";;;;;;;-2490905,99;-2335290,73;-3432978,97;-2308412,14;-2280754,57;-1034307,96;-5168753,63;-812966,74;-181073,894642896;-551823,450434711;-451078,648200654;-389322,138888137;-354000,289185855;-347954,937705559;-308627,259548233;-245485,455217947;-252584,14351889;-289235,823584742;-273462,0608023;-256197,031368756;-280815,655179801;-245770,442799957;-233709,917203541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-246849,44;-210853,24;;-280804,74;;129952,82;85907,4;44613,74;;;;;;;;;;;;;;;
2019;"RfB am Ende des GJ";;;;;;;9621202,67;9754968,17;13407751,93;15145620,34;18809306,23;18467907,64;13909634,12;13108242,59;12946737,9026901;12680959,7703193;12482876,9627402;12239314,1320594;12408267,5585297;12582884,8794379;12448321,9351181;12202836,4799001;11950252,3363812;11661016,5127965;11387554,4519942;11131357,4206254;10850541,7654456;10604771,3226457;10371061,4054421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17620314,97;14941221,77;;17121455,81;;22012286,01;19378304,01;15631492,57;;;;;;;;;;;;;;;
2019;"Bindung laufender Überschuss Folgejahr";;;;;;;2515752,69;2322082,1;2189746,09;2074028,63;551638,67;316628,2;197372,27;204791,74;389901,907057653;274269,349087876;204112,691763798;141346,907662081;120755,102924282;104928,46141492;32583,3887227706;35634,0943904179;38632,9213281245;41575,1982834034;44560,5206612297;47484,0919908546;50348,5829235802;53199,7459706521;56003,0325929792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197372,27;197372,27;;197372,27;;204791,74;204791,74;204791,74;;;;;;;;;;;;;;;
2019;"Bindung Schlussüberschuss Folgejahr";;;;;;;5874,61;8545,28;12477,71;14883,51;42285,64;137174,05;145020,28;161615,17;85146,2308328832;90824,1207882982;98280,2013990462;111131,556171528;119436,487386458;108599,307766485;111141,685822436;114383,272749973;132333,333153368;123227,515836505;113367,341551057;122820,212725804;103851,274818511;95806,984767247;79684,0164716025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;145020,28;145020,28;;145020,28;;161615,17;161615,17;161615,17;;;;;;;;;;;;;;;
2019;"Bindung für noch nicht zugeteilte Bewertungsreserven Folgejahr";;;;;;;10572,43;22702,39;38347,97;41270,36;26460,57;27573,74;32005,47;33413,48;76767,3489139117;85978,9997922802;86921,7492995427;101510,294967516;107737,59923193;95104,8327766144;101746,122363374;102540,777671964;118226,939482279;108652,578895666;98198,4054136242;110432,336924952;91488,1528104835;84604,4458423394;70627,3211698765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32005,47;32005,47;;32005,47;;33413,48;33413,48;33413,48;;;;;;;;;;;;;;;
2019;"Bindung Schlussüberschussanteilsfonds";;;;;;;1672127,95;2236395,38;2644653,75;3415545,36;3959785,4;4139389,31;3349507,65;3200942,5;1630547,99165389;1344462,21577625;1282782,7054675;1213907,26530978;1137759,86511449;1069493,17234439;998392,748291711;924025,924007005;834368,711569002;750300,8970705;673663,02713956;588002,104536301;515912,124235079;448589,707036482;393438,105022457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3349507,65;3349507,65;;3349507,65;;3200942,5;3200942,5;3200942,5;;;;;;;;;;;;;;;
2019;"Bindung Fonds für Bewertungsreserven";;;;;;;1491139,54;1724219,17;1980114,82;2130265,13;1187841,49;1175487,78;1154457,83;1136911,68;1993817,41825412;1574725,86690721;1508112,45491542;1422314,54598881;1329545,52281103;1248706,12470882;1160493,08645313;1070600,76520691;963869,716851056;865661,004067598;776923,829000174;674834,666597854;590664,581835886;512460,446586664;447476,811842729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1154457,83;1154457,83;;1154457,83;;1136911,68;1136911,68;1136911,68;;;;;;;;;;;;;;;
2019;"Summe Bindung";;;;;;;5695467,22;6313944,32;6865340,34;7675992,99;5768011,77;5796253,08;4878363,5;4737674,57;4176180,89671245;3370260,55235191;3180209,80284531;2990210,57009971;2815234,57746819;2626831,89901123;2404357,03165342;2247184,83402627;2087431,62238383;1889417,19415367;1706713,12376564;1543573,41277577;1352264,71662354;1194661,33020338;1047229,28709964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4878363,5;4878363,5;;4878363,5;;4737674,57;4737674,57;4737674,57;;;;;;;;;;;;;;;
2019;"Freie RfB";;;;;;;3925735,45;3441023,85;6542411,59;7469627,35;13041294,46;12671654,56;9031270,61999998;8370568,01999998;8770557,0059776;9310699,21796742;9302667,15989489;9249103,56195966;9593032,98106149;9956052,98042667;10043964,9034646;9955651,64587384;9862820,7139974;9771599,31864281;9680841,32822854;9587784,00784966;9498277,04882209;9410109,99244229;9323832,11834249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12741951,47;10062858,27;;12243092,31;;17274611,44;14640629,44;10893818;;;;;;;;;;;;;;;
2019;"Zuführung zur RfB";;;;2576976,76;3922152,37;3627119,62;4387446,35;2469056,23;7085762,73;4046280,55;5944440,46;692909,37;610480,11;11575,21;19569,2073329735;286045,318063987;252995,840621525;145759,308207309;522953,715656163;522572,258613782;174064,31522839;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3957530,29;1242440,89;;3492626,43;;8774090,6;6184154,02;2478636,24;;;;;;;;;;;;;;;
2019;"Solvabilität";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Solvabilität - Ist";;;;;;;22924369,94;24255154,13;29668844,62;32655251,03;39116883,27;41122187,69;37185892,14;36559078,24;36295578,4558856;36180543,3406509;36094218,3602778;35935981,4132582;36160994,408987;36424908,3174799;36373506,7782095;18753538,3003171;-2983599,43877867;-23976394,4378524;-43947101,8416838;-63845674,5659369;-82481067,7015056;-99884909,3541996;-116923962,332092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40996572,99;38317479,79;;40497713,83;;45475621,66;42854139,66;39119828,22;;;;;;;;;;;;;;;
2019;"Solvabilität - Soll";;;;9733798,42970124;11445485,3388236;13298998,4842566;15116746,2645084;17071660,6643241;18951894,0589142;21061928,2957184;23017504,339624;25053304,1410061;26908863,7523608;28607897,2436528;29996280,3449335;31475009,1229157;32930512,7086491;34253861,4760953;35381099,0827275;36415952,0943757;37331993,2226924;38054810,3325763;38598189,6280328;38865815,1068701;38962413,8186662;38955537,5066702;38707540,3314027;38415512,3292819;38052129,1222132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23526454,2899695;23526454,2899695;;23526454,2899695;;25517194,0438448;25517194,0438448;25517194,0438448;;;;;;;;;;;;;;;
2019;"Solvabilität";;;;;;;1,51648837248943;1,42078469147924;1,56548176808982;1,55043975895779;1,69944068187538;1,64138779693706;1,3819198195144;1,27793657564648;1,2100026416114;1,1495006466673;1,09607216503489;1,04910745430371;1,02204271055673;1,00024594230246;0,974325334338153;0,492803357484177;-0,0772989476328125;-0,616901880789687;-1,12793581132362;-1,63893707165521;-2,13087855739028;-2,60011915233689;-3,07273114617485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,74257338078687;1,62869760643603;;1,7213692012768;;1,78215604669784;1,67942210206836;1,5330771930794;;;;;;;;;;;;;;;
2019;"Kapitalanlagen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Nettoverzinsung";;;;0;0,0383852113714811;0,0409165201378152;0,0386;0,039559907770071;;0,0454;0,043929751251666;0,0408662600937291;0,0325511921353842;0,0331672137013395;0,03160810637988;0,0326042489902183;0,0343704196818125;0,0332324379980515;0,0322114297364269;0,0314949962304769;0,029835272475677;0,010121756509954;0,00519115848379766;0,00519423704305593;0,00519966169980385;0,00519928118363459;0,00521043159176382;0,00522245995351387;0,00523329598233307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;;;;;;;;;;;;;
2019;"Rendite 10-jährige Bundesanleihe";;;;;;0,0296;0,01829;0,015;0,0193;0,015;0,006;0,002;0,00427;0,006;-0,0057;-0,0057;-0,0057;-0,0057;-0,0057;-0,0057;-0,0057;-0,0057;-0,0057;-0,0057;-0,0057;-0,0057;-0,0057;-0,0057;-0,0057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Stille Reserven/Stille Lasten";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Stille Reserven";;;;;;5251300,08999999;18270095,23;;;48091092,3532163;52900000;66100000;67200000;18677459,0007693;130587787,58875;110497845,268833;92815045,8060595;73778400,1894396;53525087,9061529;32044502,8955936;9213917,88503424;3904509,74815492;3166530,18270425;2428550,61725358;1690571,05180291;952591,486352246;214611,920901459;-277374,456065733;-769360,833032925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Stille Lasten";;;;;;-4977982,03999999;-9061059,36000001;;;-1498256,78504331;2800000;8e+05;2e+06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Saldo Bewertungsreserven";;;;0;0;273318,050000004;9209035,86999999;;;46592835,5681729;50100000;65300000;65200000;38500000;130587787,58875;110497845,268833;92815045,8060595;73778400,1894396;53525087,9061529;32044502,8955936;9213917,88503424;3904509,74815492;3166530,18270425;2428550,61725358;1690571,05180291;952591,486352246;214611,920901459;-277374,456065733;-769360,833032925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;;;;;;;;;;;;;
2019;"Zinszusatzreserve (Bilanzwert)";;;;;;;;0;0;-4779350,87;-10571693,12;-17356684,77;-26319835,98;-32219580,99;-38189243,7830329;-45260032,1551259;-54322049,4234695;-63133405,7231827;-71129148,455336;-79136571,9030667;-86829668,0982753;-93984764,4276404;-100575884,913733;-106477609,582569;-111419071,605802;-116330122,067361;-120258684,696692;-123183988,239325;-126068467,145993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Zinszusatzreserve (Bilanzwert)";"Aufwand";;;;;;;0;0;-4779350,87;-5792342,25;-6784991,65;-8963151,21;-5899745,01;-5969662,79303292;-7070788,37209295;-9062017,26834361;-8811356,29971319;-7995742,73215335;-8007423,44773067;-7693096,19520857;-7155096,32936512;-6591120,48609303;-5901724,66883529;-4941462,02323352;-4911050,46155867;-3928562,62933123;-2925303,54263303;-2884478,90666782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Kosten";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Verwaltungskostenquote";;;;0,0210100346651262;0,0215622208181509;0,0198424687874037;0,0245852521324829;0,0189605681556379;0,0185411753023676;0,019015195483924;0,0185675660821867;0,0215111678926795;0,0225044838754409;0,0264829867976039;0,0264824113792698;0,0260475437327284;0,0266140242699879;0,0274180319036835;0,0283676928505468;0,0294498581202199;0,0305569150257877;0,0319134365687738;0,0335092150938719;0,0353234494925781;0,0374495143292655;0,0397896432797744;0,0423292513817993;0,0450633600210711;0,0476676362851643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,027627737814519;0,026181380556502;;0,0285385248027945;;0,0298003535189422;0,0260627355873104;0,0259691493967929;;;;;;;;;;;;;;;
2019;"Abschlusskostenquote";;;;0,0224026586454453;0,020651312861249;0,0194342894942878;0,0212316524741146;0,0199161705258818;0,0195113086393341;0,0170530180925461;0,0176832625371518;0,0148034423564688;0,0198985714909339;0,0304002540245145;0,0257945446082992;0,0266479506183132;0,0271940966219432;0,0277127304364593;0,0282745100310036;0,0288292085522805;0,0293758251474545;0,0299133711971206;0,0304408757527296;0,0309573909107304;0,0314619970623354;0,0319538079587906;0,0324319755341726;0,0328956944310072;0,0333442061783351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0212526970038199;0,0141054663364916;;0,0244848281216374;;0,0236142115286773;0,0333283055215559;0,0321463932465166;;;;;;;;;;;;;;;
2019;"Funktionsbereichskosten";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Verwaltungskosten";;;;879313,51;904339,39;847142,07;1055864,74;829073,44;827637,65;840472,93;802516,58;907610,67;914646,98;1035683,76;975020,729531604;948003,259531604;948112,820410861;948334,212719857;948334,212719857;948334,212719857;948334,212719857;948334,212719857;948334,212719857;948334,212719857;948334,212719857;948334,212719857;948334,212719857;948334,212719857;948334,212719857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480482,53;237128,15;;724043,9;;252340,93;424055,03;619301,26;;;;;;;;;;;;;;;
2019;"Abschlusskosten";;;;1917525,73;1412163;1706258,88;1640427,9;1848287,1;1473907,46;1023520,34;1117693,3;773336,31;686521,99;706552,44;518793,934055812;480496,934055812;456266,939226446;436207,942393938;431845,862969999;427527,404340299;423252,130296896;419019,608993927;414829,412903988;410681,118774948;406574,307587198;402508,564511326;398483,478866213;394498,644077551;390553,657636776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;313697,48;144511,49;;441902,08;;133006,27;272197,98;393817,65;;;;;;;;;;;;;;;
2019;"Regulierungskosten";;;;59841,21;60053,21;74456,98;79262,48;413044,43;431406,9;416017,82;390782,39;389601,84;373729,73;449506,52;219499,611813833;219504,611813833;219509,665103375;219519,868118524;219519,868118524;219519,868118524;219519,868118524;219519,868118524;219519,868118524;219519,868118524;219519,868118524;219519,868118524;219519,868118524;219519,868118524;219519,868118524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;179104,58;84974,25;;270770,99;;79558,45;168844;248914,73;;;;;;;;;;;;;;;
2019;"Kosten der Kapitalanlage";;;;303826,78;371480,7;353964,58;387565,92;655816,08;724015,95;794670,64;942580,26;984315,05;1189700,62;1169712,56;1340308,49977296;1370549,17977296;1393962,12913305;1431698,7127929;1442988,15195587;1448951,44033071;1447566,34439723;1439163,96498462;1425244,24251296;1402060,18322843;1373897,49887047;1342226,202126;1303259,98682028;1264615,89507252;1223816,14757161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;588418,73;289646,15;;888743,76;;317906,76;664465,21;1013081,65;;;;;;;;;;;;;;;
2019;"Unternehmen als Ganzes";;;;155656,83;867028,9;175344,87;199323,96;243068,35;278073;283135,53;284470,74;328485,96;323427,45;328017,67;270028,224825792;270904,224825792;271788,987226264;273576,203896776;273576,203896776;273576,203896776;273576,203896776;273576,203896776;273576,203896776;273576,203896776;273576,203896776;273576,203896776;273576,203896776;273576,203896776;273576,203896776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160086,64;99165,08;;221008,21;;89044;142352,19;201514,07;;;;;;;;;;;;;;;
2019;"Summe Funktionsbereichskosten";;;;3316164,06;3615065,2;3157167,38;3362445;3989289,4;3735040,96;3357817,26;3538043,27;3383349,83;3488026,77;3689472,95;3323651;3289458,21;3289640,5411;3309336,939922;3316264,29966102;3317909,12940616;3312248,75942928;3299613,8587137;3281503,9401521;3254171,58673853;3221902,09119282;3186165,05137248;3143173,75042165;3100544,82388523;3055800,08994354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1721789,96;855425,12;;2546468,94;;871856,41;1671914,41;2476629,36;;;;;;;;;;;;;;;
2019;"I. Versicherungstechnische Rechnung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"I. Versicherungstechnische Rechnung";"1. Verdiente Beiträge für eigene Rechnung";;;41840355,21;42143790,32;42398776,51;43316751,64;43721819,59;44723347,49;44250795,39;43226934,71;42535759,62;40902931,68;39237641,08;37046069,2864357;36507721,4229703;35743693,6427869;34801649,3730284;33601734,1009859;32360271,985688;31166689,9807358;29883233,5138804;28505835,1013831;27051845,9746379;25544513,4891984;24030419,7545731;22605294,1012269;21240981,5546035;20007042,5772791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17973300,67;8965082,05;;26694054,5;;8401537,93;16926430,56;25185221,4;;;;;;;;;;;;;;;
2019;"I. Versicherungstechnische Rechnung";"1. Verdiente Beiträge für eigene Rechnung";"a)";"Gebuchte Bruttobeiträge";41852073,26;41940920,54;42693380,5;42947077,96;43726191,81;44637820,23;44200067,82;43221420,43;42192533,41;40642877,44;39107513,36;36817671,7583522;36395111,5413792;35624556,8423874;34587975,3897453;33430078,9886612;32201656,4171065;31035011,6142135;29715828,6502986;28300699,0782451;26847157,5212131;25323004,3087306;23833694,7645346;22403755,8369771;21044463,0022357;19894718,6524331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17391309,17;9057129,34;;25370754,27;;8467715,99;16270549,52;23847575,85;;;;;;;;;;;;;;;
2019;"I. Versicherungstechnische Rechnung";"1. Verdiente Beiträge für eigene Rechnung";"b)";"Veränderung der Bruttobeitragsüberträge";-11718,05;202869,78;-294603,99;369673,68;-4372,22;85527,26;50727,57;5514,28;343226,21;260054,24;130127,72;228397,528083573;112609,881591008;119136,800399472;213673,983283078;171655,112324692;158615,568581514;131678,366522249;167404,863581738;205136,023137995;204688,453424802;221509,180467861;196724,990038541;201538,26424974;196518,552367807;112323,924845981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;581991,5;-92047,29;;1323300,23;;-66178,06;655881,04;1337645,55;;;;;;;;;;;;;;;
2019;"I. Versicherungstechnische Rechnung";"2. Beiträge aus RfB";;;1547045,3;2006374,09;2363957,26;2184227,83;2194212,85;3002400,81;2017361,48;1583891,62;333553,75;198541,85;226089,65;230085,870950239;136462,919361131;108651,271588899;79214,6275865217;92407,5480080772;98847,5239673694;93239,5851285522;105499,657942604;107977,133813673;121559,770131395;119999,348901117;120649,284978931;127889,705507162;118291,29163843;115790,418655006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16389,17;3768,86;;34247,63;;1893,64;22485,46;40278,38;;;;;;;;;;;;;;;
2019;"I. Versicherungstechnische Rechnung";"3. Erträge aus Kapitalanlagen";;;8022945,96;10795733,58;11979590,03;13621238,31;18353384,19;19198691,86;25447504,26;24988265,86;25851089,61;21938148,37;23663734,2;24767274,9505042;27583370,6878014;30166108,1460457;30411642,9053473;30519994,8687781;30735380,5281055;30970419,91557;13159871,446901;8602241,15566587;8547299,76472697;8470717,75934323;8374792,20181346;8270718,71834027;8154603,90129774;8033242,35301737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17226451,27;7927447,73;;23456218,13;;14342515,22;17520443,58;19875555,08;;;;;;;;;;;;;;;
2019;"I. Versicherungstechnische Rechnung";"3. Erträge aus Kapitalanlagen";"a)";"Erträge aus Beteiligungen";0;0;332866,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;;;;;;;;;;;;;
