"Jahr";"A";"B";"C";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2014 HJ IST";"2014 Q1 IST";"2014 Q3 IST";"2015 HJ IST";"2015 Q1 IST";"2015 Q3 IST";"2016 HJ IST";"2016 Q1 IST";"2016 Q3 IST";"2017 HJ IST";"2017 Q1 IST";"2017 Q2 IST";"2017 Q3 IST";"2018 HJ IST";"2018 Q1 IST";"2018 Q2 IST";"2018 Q3 IST";"2019 HJ IST";"2019 Q1 IST";"2019 Q2 IST";"2019 Q3 IST";"2020 HJ IST";"2020 Q1 IST";"2020 Q2 IST";"2020 Q3 IST";"2021 HJ IST";"2021 Q1 IST";"2021 Q2 IST";"2021 Q3 IST";"2022 HJ IST";"2022 Q1 IST";"2022 Q2 IST";"2022 Q3 IST";"2023 Q1 IST";"2023 Q2 IST";"2023 Q3 IST"
2020;"I Versicherungstechnische Rechnung";"7_Veränderung der übrigen versicherungstechn. Nettorückstellungen";;-40614417,24;-43575755,79;-45377324,12;-44842538,81;-47926076,49;-46943283,09;-52816399,75;-48410761,67;-51049797,63;-49271112,44;-42920679,28;-42948810,34;-38312935,2770745;-36812407,6908487;-34021890,9564115;-28856613,3717657;-26221525,2776101;-23726181,9356684;-19510434,0677286;-15383080,3782674;-7885361,58857585;-4216087,19584928;-2923583,65435115;4196282,41960978;3655677,38235957;6882950,47333874;7059334,17468016;10219652,9883329;10267990,4348821;11002761,6919012;11959050,6372167;12925730,7321811;14747622,4572009;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-19882270,65;-9286344,27;;-30691341,59;;-6190361,73;-17002357,15;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"7_Veränderung der übrigen versicherungstechn. Nettorückstellungen";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"8_Aufwendungen für RfB";;-2576976,76;-3922152,37;-3627119,62;-4387446,35;-2469056,23;-7085762,73;-4046280,55;-5944440,46;-692909,37;-610480,11;-11575,21;-71930,74;-192260,995364785;-105907,111282296;-77535,3645228083;-166154,740446077;-12970,6034157693;-76834,4019935747;-114574,595245657;-86232,7041454925;-208466,36013436;-3702,14784777706;-110252,637053606;-240569,626033799;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;-6184154,02;-8774090,6;;-2478636,24;;-7199160,71;-3645313,8;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"8_Aufwendungen für RfB";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"8_Aufwendungen für RfB";"a)_Abschlussaufwendungen";-1917525,73;-1412163;-1706258,88;-1640427,9;-1848287,1;-1473907,46;-1023520,34;-1117693,3;-773336,31;-686521,99;-706552,44;-598308,84;-419606,295;-387946,295;-365386,295;-355245,215;-351692,76285;-348175,8352215;-344694,076869285;-341247,136100592;-337834,664739586;-334456,31809219;-331111,754911268;-327800,637362156;-324522,630988534;-321277,404678649;-318064,630631862;-314883,984325544;-311735,144482288;-308617,793037465;-305531,615107091;-302476,29895602;-299451,53596646;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;;;;;;;;;;;;;;;;;;-272197,98;-133006,27;;-393817,65;;-107763,85;-165147,36;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"8_Aufwendungen für RfB";"b)_Verwaltungsaufwendungen";-879313,51;-904339,39;-847142,07;-1055864,74;-829073,44;-827637,65;-840472,93;-802516,58;-907610,67;-914646,98;-1035683,76;-884369,74;-812568,175;-903402,1733;-903402,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-903584,209266;-953878,764937283;-953878,764937283;-953878,764937283;-953878,764937283;-953878,764937283;-953878,764937283;-953878,764937283;;;;;;;;;;;;;;;;;;-424055,03;-252340,93;;-619301,26;;-139753,6;-337014,1;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"9_Aufwendungen für den Versicherungsbetrieb";;-2796839,24;-2316502,39;-2553400,95;-2696292,64;-2677360,54;-2301545,11;-1863993,27;-1920209,88;-1680946,98;-1601168,97;-1742236,2;-1482678,58;-1232174,47;-1291348,4683;-1268788,504266;-1258829,424266;-1255276,972116;-1251760,0444875;-1248278,28613528;-1244831,34536659;-1241418,87400559;-1238040,52735819;-1234695,96417727;-1231384,84662816;-1228106,84025453;-1224861,61394465;-1221648,83989786;-1218468,19359154;-1215319,35374829;-1212202,00230347;-1209115,82437309;-1206060,50822202;-1203035,74523246;-1623092,62012505;-1623092,62012505;-1623092,62012505;-1623092,62012505;-1623092,62012505;-1623092,62012505;-1623092,62012505;;;;;;;;;;;;;;;;;;-696253,01;-385347,2;;-1013118,91;;-247517,45;-502161,46;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"9_Aufwendungen für den Versicherungsbetrieb";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"9_Aufwendungen für den Versicherungsbetrieb";"a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen";-353234,16;-377408,12;-356364,58;-392032,59;-713746,84;-730815,95;-802070,64;-949980,26;-994565,05;-1167702,66;-1139466,16;-1344640,89;-1298008,4946;-1308316,4954;-1326174,535216;-1326304,535216;-1345066,3114575;-1360726,00537797;-1371054,67425461;-1376949,84645302;-1380627,52918306;-1363759,48268793;-1354253,36271298;-1335424,19605995;-1319215,55265941;-1299214,61876227;-1280108,00810838;-1262596,77448304;-1240837,37111305;-1218862,93901154;-1196262,7050826;-1172930,46350359;-1148393,19923603;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;;;;;;;;;;;-668640,21;-319994,26;;-1019344,15;;-351439,91;-667781,05;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"9_Aufwendungen für den Versicherungsbetrieb";"b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates)";-637877,48;-1280450,94;0;-383051,11;-2651968,25;-726138,57;-2586825;-519244,49;-519404,05;-114610,81;-33652,63;-63416,11;-2126240,3772229;-2580228,84926093;-1857057,72191365;-1857057,72191365;-1857057,72191365;-1857057,72191365;-1857057,72191365;-1857057,72191365;-3164750,02960596;-3164750,02960596;-3164750,02960596;-3164750,02960596;-3164750,02960596;-3164750,02960596;-3164750,02960596;-3164750,02960596;-3164750,02960596;-3164750,02960596;-3164750,02960596;-3164750,02960596;-3164750,02960596;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-42078,48;-2244;;-42078,48;;0;-22880,96;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"9_Aufwendungen für den Versicherungsbetrieb";"c)_Verluste aus dem Abgang von Kapitalanlagen";-12700;-5250;0;-615,78;0;0;0;0;-189632,74;0;0;-7959,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-5146,8;0;;-5146,8;;-1106519,37;-1106519,37;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"10_Aufwendungen für Kapitalanlagen";;-1003811,64;-1663109,06;-356364,58;-775699,48;-3365715,09;-1456954,52;-3388895,64;-1469224,75;-1703601,84;-1282313,47;-1173118,79;-1416016,71;-3424248,8718229;-3888545,34466093;-3183232,25712965;-3183362,25712965;-3202124,03337115;-3217783,72729162;-3228112,39616827;-3234007,56836667;-4545377,55878902;-4528509,51229389;-4519003,39231894;-4500174,22566591;-4483965,58226537;-4463964,64836823;-4444858,03771435;-4427346,804089;-4405587,40071901;-4383612,96861751;-4361012,73468856;-4337680,49310955;-4313143,22884199;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;;;;;;;;;;;-715865,49;-322238,26;;-1066569,43;;-1457959,28;-1797181,38;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"10_Aufwendungen für Kapitalanlagen";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";;-1173085,37;0;0;-317552,03;-2563,57;-1277;-1535,09;-3057,53;-1701,08;-1893,02;-888046,59;-8398,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;;772,13;;-1780051,62;-1197617,08;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"a)_Zinsen für gutgeschriebene Überschussnateile";0;0;0;0;0;-6707,34;-8246,1;-8010,64;-7736,82;-7702,06;-5901,34;-6973,74;-9778,03987686215;-9683,11666728867;-9630,03428092344;-9624,40494196996;-9666,54731081065;-9750,356468032;-9865,90896790821;-10002,8903538967;-10157,296175701;-10323,2990610605;-10497,7350755838;-10683,7477509811;-10885,0509854818;-11101,4719938622;-11334,5400389597;-11577,4594980321;-11848,4732257372;-12135,3875926234;-12431,7084503484;-12728,8683623832;-13014,8153087056;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-3503,84;-1769,29;;-5238,07;;-1785,15;-3536,34;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"b)_Direktgutschrift Überschussanteile";0;-8780,03;-85062,32;-125625,55;-218028,37;-512779,36;-370480,44;20396,08;-8813,72;-35699,77;-43278,7;-88586,53;-76904,6500839035;-104433,832608544;-142618,68705697;-226686,904852489;-289317,863744589;-315403,125639495;-339241,728611681;-375892,345292129;-371488,33217461;-145248,358734973;-139640,982507729;-173937,384726752;-173350,484900293;-190376,153989257;-197451,480064739;-217353,957090385;-210937,259443031;-216838,376731546;-221031,015858316;-226397,546214807;-239544,512966622;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-37743,48;-26016,48;;-51138,9;;-42369,27;-69698,83;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"c)_AfA immat. VG Versicherungsbestand";-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-1974446,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"d)_AfA immat. VG Versicherungsbestand manuell";;;;;;;;;-1974446,24;1974446,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"e)_Erniedrigung aktivierbarer Zillmerabzug";0;-1483,79;-1384,74;-23489,88;-4829,98;-93324,93;-121960,63;-72980,02;-97472,67;-42115,74;-29225,14;-41903,71;-391,332728632468;0;0;-1241,91543868896;-3990,8700129542;-3467,70239236575;-2924,16176219412;-2730,09251428603;-2591,19769890826;-2459,37390735279;-2334,2166125912;-2215,33609026429;-2102,60262540819;-1995,44280435051;-1893,88337924917;-1797,30584650453;-1705,76518390592;-1618,83634120543;-1536,22358322639;-1457,90314390062;-1383,5448679367;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-12444,93;-3552,91;;-16371,34;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"f)_Sonstiger vt. Aufwand f. ausgeb. Verb. geg. VN";;;;;;;;;-236,69;0;-1740;-4678,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4678,4;-4678,4;;-4678,4;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"g)_real. Verlust MetallRente 54b son. vt. Ergeb.";;;;;;;;;;-628,35;-7017,73;-980,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-339,02;0;;-352,6;;0;-8994,29;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"h)_Aufw. Verwaltung KA 54b son. vt. Ergebnis";;;;;;;;;;-30347,96;-38743,58;-35518,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung";;-658148,73;-668412,55;-744595,79;-807264,16;-881007,08;-1270960,36;-1158835,9;-718743,31;-2746854,87;-116493,88;-125906,49;-178641,31;-87074,0226893982;-114116,949275833;-152248,721337893;-237553,225233148;-302975,281068354;-328621,184499892;-352031,799341783;-388625,328160312;-384236,82604922;-158031,031703386;-152472,934195904;-186836,468567997;-186338,138511183;-203473,068787469;-210679,903482947;-230728,722434921;-224491,497852674;-230592,600665375;-234998,947891891;-240584,317721091;-253942,873143265;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;-58709,67;-36017,08;;-77779,31;;-44154,42;-82229,46;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"13_Versicherungstechn. Ergebnis für eigene Rechnung";;-610393,549999994;300619,610000002;623231,880000004;494856,580000003;1088105,28000001;783296,879999991;1415383,55999998;1296513,77999999;-514070,950000018;1260638,37;490547,139999995;132936,109999991;313121,438000001;313067,437999983;312360,438000011;310283,438000005;310283,438;310283,438;310283,438000005;310283,438;310283,438000001;300283,437999999;310283,437999999;310283,438000005;-3010279,62199171;-6882250,656416;-5865496,3591373;-5332035,53184304;-4278605,39576122;-3594435,01800312;-3022847,2131837;-2462229,01225728;-1406366,66822505;;;;;;;;;;;;;;;;;;;;;;;;;161303,010000005;100239,310000001;;228395,520000003;;94975,8399999985;-443946,109999996;;;;;;;;;;;;
2020;"I Versicherungstechnische Rechnung";"13_Versicherungstechn. Ergebnis für eigene Rechnung";"";1434,00000000559;1861,79000000219;2831,36000000406;4408,02000000334;4576,94000001135;-9,42964106798172e-09;-1,58324837684631e-08;-1,09430402517319e-08;;4,88944351673126e-09;4,54019755125046e-09;8,96397978067398e-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,54250301420689e-09;4,07453626394272e-09;;;;;;;;;;;;
2020;"II Nichtversicherungstechnische Rechnung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"II Nichtversicherungstechnische Rechnung";"1_Sonstige Erträge";;67745,23;1018445,48;337808,51;177045,15;8063,52;10512,96;11415,05;22518,86;9347,45;25284,94;10986,18;198196,87;21334,602;21334,602;21334,602;21334,602;21334,602;21334,602;21334,602;21334,602;21334,602;31334,602;21334,602;21334,602;21334,602;21334,602;21334,602;21334,602;21334,602;21334,602;21334,602;21334,602;21334,602;22306,432;22306,432;22306,432;22306,432;22306,432;22306,432;22306,432;;;;;;;;;;;;;;;;;;6169,55;1395,23;;10854,12;;66,6000000000001;91396,57;;;;;;;;;;;;
2020;"II Nichtversicherungstechnische Rechnung";"1_Sonstige Erträge";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4210854715202e-13;0;;;;;;;;;;;;
2020;"II Nichtversicherungstechnische Rechnung";"2_Sonstige Aufwendungen";;-155917,68;-867092,85;-175502,45;-339731,26;-243600,86;-278127,72;-283382,24;-284678,08;-328616,13;-323508,7;-328064,46;-281132,98;-284456,04;-284402,04;-283695,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-281618,04;-192,94;-192,94;-192,94;-192,94;-192,94;-192,94;-192,94;;;;;;;;;;;;;;;;;;-142472,56;-89134,54;;-201749,64;;-82542,44;-137076,07;;;;;;;;;;;;
2020;"II Nichtversicherungstechnische Rechnung";"2_Sonstige Aufwendungen";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"II Nichtversicherungstechnische Rechnung";"3_Ergebnis der normalen Geschäftstätigkeit";;-698565,999999994;451972,240000002;785537,940000004;332170,470000003;852567,940000011;515682,119999991;1143416,36999998;1034354,55999999;-833339,630000018;962414,609999995;173468,859999995;49999,999999991;50000,0000000015;49999,9999999834;50000,0000000108;50000,0000000048;50000,0000000001;49999,9999999997;50000,0000000048;49999,9999999997;50000,000000001;49999,9999999992;49999,9999999992;50000,0000000048;-3270563,05999171;-7142534,094416;-6125779,7971373;-5592318,96984304;-4538888,83376122;-3854718,45600312;-3283130,6511837;-2722512,45025728;-1666650,10622505;;;;;;;;;;;;;;;;;;;;;;;;;25000,0000000054;12500,0000000014;;37500,000000003;;12499,9999999985;-489625,609999996;;;;;;;;;;;;
2020;"II Nichtversicherungstechnische Rechnung";"4_Steuern vom Einkommen und Ertrag";;0;0;-282682,42;282682,42;-487991;474317,88;-663416,37;-404354,56;-106660,37;-447414,61;26531,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;514625,61;;;;;;;;;;;;
2020;"II Nichtversicherungstechnische Rechnung";"4_Steuern vom Einkommen und Ertrag";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"II Nichtversicherungstechnische Rechnung";"5_Sonstige Steuern";;0;-27,18;-24,16;-139,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;;;;;;;;;;;;
2020;"II Nichtversicherungstechnische Rechnung";"5_Sonstige Steuern";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;
2020;"II Nichtversicherungstechnische Rechnung";"6_Jahresüberschuss";;-698565,999999994;451945,060000002;502831,360000004;614713,670000003;364576,940000011;989999,999999991;479999,999999984;629999,999999989;-940000,000000018;514999,999999995;199999,999999995;49999,999999991;50000,0000000015;49999,9999999834;50000,0000000108;50000,0000000048;50000,0000000001;49999,9999999997;50000,0000000048;49999,9999999997;50000,000000001;49999,9999999992;49999,9999999992;50000,0000000048;-3270563,05999171;-7142534,094416;-6125779,7971373;-5592318,96984304;-4538888,83376122;-3854718,45600312;-3283130,6511837;-2722512,45025728;-1666650,10622505;;;;;;;;;;;;;;;;;;;;;;;;;25000,0000000054;12500,0000000014;;37500,000000003;;12499,9999999985;25000,0000000041;;;;;;;;;;;;
2020;"II Nichtversicherungstechnische Rechnung";"6_Jahresüberschuss";"";698565,999999994;-1945,06000000221;-2831,36000000418;-4713,67000000342;-4576,94000001147;9,42964106798172e-09;1,57160684466362e-08;1,09430402517319e-08;-3,25962901115417e-09;-4,65661287307739e-09;-4,54019755125046e-09;-8,96397978067398e-09;1,51339918375015e-09;-1,66473910212517e-08;1,08266249299049e-08;4,77302819490433e-09;1,16415321826935e-10;-3,49245965480804e-10;4,77302819490433e-09;-3,49245965480804e-10;1,04773789644241e-09;-8,14907252788544e-10;-8,14907252788544e-10;4,77302819490433e-09;8,38190317153931e-09;0;0;0;0;0;4,65661287307739e-09;0;7,6834112405777e-09;;;;;;;;;;;;;;;;;;;;;;;;;-5,355104804039e-09;-1,44063960760832e-09;;-3,0267983675003e-09;;1,54250301420689e-09;-4,07453626394272e-09;;;;;;;;;;;;
2021;"I Versicherungstechnische Rechnung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"I Versicherungstechnische Rechnung";;"a)_Gebuchte Bruttobeiträge";41852073,26;41940920,54;42693380,5;42947077,96;43726191,81;44637820,23;44200067,82;43221420,43;42192533,41;40642877,44;39107513,36;36716124,74;35037423,65;32287274,2116874;31452121,3074335;30284404,3336107;28929688,9166543;27644084,7339894;26191132,777033;24598671,7743782;22988305,5567857;21221362,1799616;19653307,5943702;18093781,7484428;16667410,4860237;15372040,630754;14136899,7730156;12950762,1063996;11992923,7095644;11144298,2249455;10361286,5287808;9577580,12331337;8894678,97073678;8208780,56691873;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;15616539,38;8139419,82;;22791622,64;;7361455,45;14389286,77;;;;;;;;
2021;"I Versicherungstechnische Rechnung";;"b)_Veränderung der Beitragsüberträge";-11718,05;202869,78;-294603,99;369673,68;-4372,22;85527,26;50727,57;5514,28;343226,21;260054,24;130127,72;291738,97;214720,15;139298,396529733;201945,304388049;209475,922698081;200616,155044505;147353,059786041;131695,615987509;201281,645326693;245822,576855426;304896,540943045;184962,349374001;199635,271244726;204151,131269729;105115,946558904;140028,534747899;156949,234120789;88827,4824681683;94335,6486847913;64528,9749741067;95829,5452151225;74618,3965008729;70328,6674171309;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;571039,47;-100217,86;;1216620,65;;2694,79;609929,76;;;;;;;;
2021;"I Versicherungstechnische Rechnung";"1_Verdiente Beiträge";;41840355,21;42143790,32;42398776,51;43316751,64;43721819,59;44723347,49;44250795,39;43226934,71;42535759,62;40902931,68;39237641,08;37007863,71;35252143,8;32426572,6082171;31654066,6118216;30493880,2563088;29130305,0716988;27791437,7937755;26322828,3930205;24799953,4197048;23234128,1336411;21526258,7209047;19838269,9437442;18293417,0196876;16871561,6172934;15477156,5773129;14276928,3077635;13107711,3405204;12081751,1920326;11238633,8736303;10425815,5037549;9673409,66852849;8969297,36723766;8279109,23433587;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;16187578,85;8039201,96;;24008243,29;;7364150,24;14999216,53;;;;;;;;
2021;"I Versicherungstechnische Rechnung";"1_Verdiente Beiträge";"";;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;;;;;;;;
2021;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";;1547045,3;2006374,09;2363957,26;2184227,83;2194212,85;3002400,81;2017361,48;1583891,62;333553,75;198541,85;226089,65;181722,2;87156,73;42360,6604051333;47577,2646926551;59116,2284663774;63034,6333876625;55797,1518739355;62751,9521799087;61330,7807293426;71090,7275303171;70641,7404415457;58948,1802625136;68630,2269373694;55516,3260848992;53834,4395742595;42665,0263521306;42994,9749967119;38737,3630232692;32435,4576703903;27778,9233151754;24461,61123616;23767,6347648498;24784,141228955;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;12629,7;4221,08;;30593,75;;60406,33;66528,64;;;;;;;;
2021;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";"";;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;;;;;;;;
2021;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";"a)_Erträge aus Beteiligungen";0;0;332866,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;;;;;;;;
2021;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";"b)_Erträge aus anderen Kapitalanlagen";7915932,33;10015075,08;11493263,94;13619915,07;17167719,23;16775691,86;23694421,64;19959242,52;24437744,18;19898854,76;23566150,67;23935480,79;29856270,47;22880234,2840278;21884900,5734516;24838364,0227162;25845627,282682;26507768,5103703;26339249,9281983;26271359,9170651;26199192,3192057;25911240,8615937;25560220,3366121;25200694,5665167;24933933,4147234;24629512,7764383;24270003,5139349;23904847,8118057;23490700,6104104;23065296,168405;22622790,0116918;22192388,785446;21824551,4752054;21399026,8198783;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;15919659,02;13594152,11;;23226659,05;;7502983,25;14746382,28;;;;;;;;
2021;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";"c)_Gewinne aus dem Abgang von Kapitalanlangen";106851,63;713580;127000;1323,24;292836,66;2423000;1457096,96;5029023,34;1413345,43;1953105,93;91544,41;361497,62;545817,78;4003047,89;4717666,33;1971488,09;8e+05;0;0;0;0;0;0;5200000;1600000;8e+05;3e+05;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;321601,78;321601,78;;321601,78;;0;0;;;;;;;;
2021;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";"d)_Erträge aus Zuschreibungen";162;67078,5;26460;0;892828,3;0;295985,66;0;0;86187,68;6039,12;281062,55;18890,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;296003,89;265392,48;;60941,98;;23498,74;76514,19;;;;;;;;
